N;file_name;flag;result
5127;IMG_20200830_193351.JPG;Family;0.9936070442199707
5128;IMG_20200902_080406.JPG;Work;0.08331882953643799
5129;IMG_20180210_120637.JPG;Family;1.0
5130;IMG_20160627_184949_1.JPG;Family;0.9999922513961792
5131;IMG_20150613_005124.JPG;Family;1.0
5132;IMG_20180211_173206.JPG;Family;0.9988473653793335
5133;IMG_20180312_160154.JPG;Work;0.037470877170562744
5134;IMG_20160926_083201.JPG;Work;0.2075807750225067
5135;IMG_20160603_171439.JPG;Work;0.006332035642117262
5136;IMG_20160124_180642.JPG;Family;1.0
5137;IMG_20170902_181454.JPG;Family;1.0
5138;IMG_20180309_161149.JPG;Family;0.9996145963668823
5139;IMG_20160416_192350.JPG;Family;0.9999994039535522
5140;IMG_20151102_120455.JPG;Family;1.0
5141;IMG_20180413_121527.jpg;Family;0.9979007244110107
5142;IMG_20171117_124238.JPG;Family;0.9999982118606567
5143;IMG_20160706_180315_1.JPG;Work;0.033390771597623825
5144;IMG_20150530_151055.JPG;Family;1.0
5145;IMG_20151003_132541.JPG;Family;1.0
5146;IMG_20170620_174240.JPG;Family;0.9777725338935852
5147;IMG_20160614_205746.JPG;Family;0.9999980926513672
5148;IMG_20160614_211957.JPG;Family;1.0
5149;IMG_20151028_093155.JPG;Family;0.9999980926513672
5150;IMG_20160702_155242.JPG;Family;0.8631657958030701
5151;IMG_20160611_162900.JPG;Work;8.013505414794508e-09
5152;IMG_20180926_122542.jpg;Work;0.04947711527347565
5153;IMG_20160614_201824.JPG;Family;0.9999998807907104
5154;IMG_20171207_181531.JPG;Work;0.4855615496635437
5155;IMG_20170105_165254.JPG;Family;0.9999996423721313
5156;IMG_20160331_155952.JPG;Family;0.983642578125
5157;IMG_20160614_213536.JPG;Family;1.0
5158;IMG_20160614_202140.JPG;Family;0.8140028119087219
5159;IMG_20160925_160629.JPG;Work;0.520266592502594
5160;IMG_20190801_162137.jpg;Work;0.44438689947128296
5161;IMG_20180622_090007.jpg;Work;0.0006244077812880278
5162;IMG_20180703_123146.jpg;Work;0.00010158982331631705
5163;IMG_20180719_121935.JPG;Work;0.5806441903114319
5164;IMG_20180808_234318.JPG;Family;0.9999922513961792
5165;IMG_20180811_144727.JPG;Family;1.0
5166;IMG_20180830_121303.jpg;Work;1.598775270394981e-05
5167;IMG_20181006_153040.JPG;Family;0.9999997615814209
5168;IMG_20181013_135402.JPG;Family;0.9999995231628418
5169;IMG_20200609_150528.JPG;Family;0.9888365268707275
5170;IMG_20190812_141050.JPG;Work;0.06281039863824844
5171;IMG_20190204_183935.JPG;Family;0.9897093176841736
5172;IMG_20190207_173049.JPG;Work;8.901367255020887e-05
5173;IMG_20190219_101338.JPG;Family;0.9729322195053101
5174;IMG_20190518_193449.JPG;Family;1.0
5175;IMG_20190520_120519.JPG;Work;2.711807844946179e-08
5176;IMG_20190601_123447.JPG;Family;1.0
5177;IMG_20190917_144839.JPG;Work;0.3458788990974426
5178;IMG_20191016_012636.JPG;Work;0.012565025128424168
5179;IMG_20191017_160520.JPG;Family;0.9043515920639038
5180;IMG_20191017_203425.jpg;Family;0.9954302310943604
5181;IMG_20191028_173522.JPG;Work;0.48712629079818726
5182;IMG_20191212_153137.JPG;Family;0.9759398698806763
5183;IMG_20191222_210238.JPG;Family;0.9999997615814209
5184;IMG_20200226_110232.JPG;Work;0.7869946360588074
5185;IMG_20200326_174416.jpg;Work;0.003566648345440626
5186;IMG_20200713_131455.JPG;Work;0.7051694393157959
5187;IMG_20200730_110320.JPG;Work;0.17244581878185272
5188;IMG_20200807_103225.jpg;Family;0.935029923915863
5189;IMG_20200827_113430.JPG;Family;0.9983887672424316
5190;IMG_20160214_113628.JPG;Family;0.9999861717224121
5191;IMG_20171028_182523.JPG;Family;1.0
5192;IMG_20160630_165934.JPG;Family;0.9998120665550232
5193;IMG_20150808_134616.JPG;Family;0.9519153237342834
5194;IMG_20160625_144807.JPG;Family;1.0
5195;IMG_20161226_184317.JPG;Work;0.7090602517127991
5196;IMG_20170915_134228.JPG;Family;1.0
5197;IMG_20170104_120400.JPG;Family;1.0
5198;IMG_20150723_211059.JPG;Family;0.9937195777893066
5199;IMG_20170909_130019.JPG;Family;1.0
5200;IMG_20170706_110729.JPG;Work;0.03144080936908722
5201;IMG_20171111_203812.JPG;Family;0.999700665473938
5202;IMG_20160623_192055.JPG;Family;0.9997511506080627
5203;IMG_20171115_170339.JPG;Family;1.0
5204;IMG_20160614_200836.JPG;Family;0.9999998807907104
5205;IMG_20160624_112836.JPG;Work;0.0002264762733830139
5206;IMG_20180530_121120.JPG;Work;0.0622701421380043
5207;IMG_20180311_183016.JPG;Family;1.0
5208;IMG_20180401_163850.JPG;Family;0.9999997615814209
5209;IMG_20171112_182718.JPG;Family;0.9999725818634033
5210;IMG_20171115_160154.JPG;Family;1.0
5211;IMG_20151029_162539.JPG;Work;0.6179192066192627
5212;IMG_20180821_125919.JPG;Family;0.9784311652183533
5213;IMG_20160620_171001.JPG;Work;1.1722155250026844e-05
5214;IMG_20160723_184223.JPG;Family;0.999998927116394
5215;IMG_20171016_154013.JPG;Family;0.9999856948852539
5216;IMG_20160619_194740.JPG;Family;1.0
5217;IMG_20151128_145256.JPG;Family;0.9999982118606567
5218;IMG_20160417_180113.JPG;Work;0.6783531308174133
5219;IMG_20180703_114220.jpg;Work;0.010512769222259521
5220;IMG_20170109_082737.JPG;Work;0.4450768530368805
5221;IMG_20160804_172357.JPG;Work;0.5855266451835632
5222;IMG_20171123_171621.JPG;Family;1.0
5223;IMG_20180530_134545.jpg;Work;2.0530954714104155e-08
5224;IMG_20170101_172206.JPG;Family;0.9999761581420898
5225;IMG_20160421_100235.JPG;Work;0.16258983314037323
5226;IMG_20180830_132010.JPG;Family;0.9996930360794067
5227;IMG_20160104_120937.JPG;Family;0.9999114274978638
5228;IMG_20160804_145659.JPG;Family;0.8750804662704468
5229;IMG_20160606_175533.JPG;Work;0.5381118655204773
5230;IMG_20180210_120921.JPG;Family;1.0
5231;IMG_20170802_160026.JPG;Work;0.7459069490432739
5232;IMG_20200630_134105.JPG;Work;0.0420403853058815
5233;IMG_20200720_180851.JPG;Family;1.0
5234;IMG_20170115_163058.JPG;Family;0.9999998807907104
5235;IMG_20160903_120752.JPG;Family;0.9247140288352966
5236;IMG_20180327_082649.JPG;Family;0.9565253853797913
5237;IMG_20161008_090304.JPG;Work;0.5564698576927185
5238;IMG_20160608_095808_1.JPG;Work;4.741625425630502e-10
5239;IMG_20180703_155901.jpg;Family;0.9847372174263
5240;IMG_20160511_173836_1.JPG;Work;4.1994222620030854e-17
5241;IMG_20180207_115809.JPG;Family;0.9999778270721436
5242;IMG_20180614_115716.jpg;Family;0.8853833675384521
5243;IMG_20161118_142725.JPG;Work;0.6740965843200684
5244;IMG_20180830_105556.JPG;Work;0.109235018491745
5245;IMG_20160811_184242.JPG;Family;0.9976179003715515
5246;IMG_20150911_135551.JPG;Family;0.9375433325767517
5247;IMG_20160421_142717.JPG;Work;2.497063178452663e-07
5248;IMG_20180921_202943.JPG;Family;0.9999994039535522
5249;IMG_20181006_153126.JPG;Family;1.0
5250;IMG_20181028_104933.jpg;Family;0.9997405409812927
5251;IMG_20181103_152800.JPG;Family;1.0
5252;IMG_20200804_172340.JPG;Work;0.21493004262447357
5253;IMG_20181126_161520.JPG;Work;0.565130352973938
5254;IMG_20181212_110955.jpg;Family;1.0
5255;IMG_20181222_185107.JPG;Family;1.0
5256;IMG_20190116_192425.JPG;Family;0.999284565448761
5257;IMG_20190117_103946.JPG;Work;0.08353885263204575
5258;IMG_20190124_120136.JPG;Work;7.818451558705419e-05
5259;IMG_20190219_102623.JPG;Family;0.9999427795410156
5260;IMG_20190219_121941.JPG;Family;0.89743572473526
5261;IMG_20190221_105112.JPG;Family;0.999991774559021
5262;IMG_20190225_091245.JPG;Work;0.025675706565380096
5263;IMG_20190307_085615.JPG;Family;0.9979673027992249
5264;IMG_20190329_142916.jpg;Work;0.0614909864962101
5265;IMG_20190401_122157.JPG;Family;0.9998906850814819
5266;IMG_20190413_164708.JPG;Family;0.9999768733978271
5267;IMG_20190415_082323.jpg;Work;0.6207505464553833
5268;IMG_20190523_120757.JPG;Family;0.9998015761375427
5269;IMG_20190524_184739.JPG;Family;0.9999997615814209
5270;IMG_20190527_101045.JPG;Family;0.9999657869338989
5271;IMG_20190527_110601.JPG;Family;0.9374778270721436
5272;IMG_20190527_112313.JPG;Family;0.9953262805938721
5273;IMG_20190702_090311.jpg;Family;0.9999902248382568
5274;IMG_20190725_102707.JPG;Work;0.007524584420025349
5275;IMG_20190808_135143.JPG;Work;3.122394787169469e-07
5276;IMG_20190917_144311.JPG;Work;0.06223147734999657
5277;IMG_20191001_123746.JPG;Work;0.004583986010402441
5278;IMG_20191114_115132.JPG;Family;0.9999908208847046
5279;IMG_20191213_114917.JPG;Family;0.975219190120697
5280;IMG_20200311_104915.JPG;Family;0.9999949932098389
5281;IMG_20200430_110132.JPG;Family;0.9949400424957275
5282;IMG_20200522_114147.JPG;Work;0.027757737785577774
5283;IMG_20200602_124544.JPG;Family;0.9388732314109802
5284;IMG_20200625_195831_1.JPG;Work;0.006932283751666546
5285;IMG_20200808_125644.JPG;Family;1.0
5286;IMG_20200819_145926.JPG;Work;0.013572098687291145
5287;IMG_20200830_195922.JPG;Family;0.9999779462814331
5288;IMG_20200911_115713.JPG;Work;0.47837647795677185
5289;IMG_20180120_162646.JPG;Family;0.9999971389770508
5290;IMG_20180128_144512.JPG;Family;0.9999990463256836
5291;IMG_20160611_183104.JPG;Work;0.03562972694635391
5292;IMG_20180210_155002.JPG;Family;0.9999713897705078
5293;IMG_20160921_093342.JPG;Family;0.9994066953659058
5294;IMG_20160416_192250.JPG;Family;0.9999797344207764
5295;IMG_20170509_173428.JPG;Family;1.0
5296;IMG_20160207_164737.JPG;Family;0.9999867677688599
5297;IMG_20180629_112734.JPG;Work;0.5763704180717468
5298;IMG_20161018_153135.JPG;Work;1.8667820711470995e-07
5299;IMG_20161204_164156.JPG;Work;0.2584753930568695
5300;IMG_20171115_172944.JPG;Family;0.9969274401664734
5301;IMG_20150824_134740.JPG;Work;0.08202400803565979
5302;IMG_20171112_182559.JPG;Family;0.9998797178268433
5303;IMG_20160627_182846.JPG;Family;1.0
5304;IMG_20160723_184440.JPG;Family;1.0
5305;IMG_20170406_140707.JPG;Work;0.7536229491233826
5306;IMG_20171115_125737.JPG;Family;1.0
5307;IMG_20160614_195410.JPG;Family;1.0
5308;IMG_20171014_150441.JPG;Family;0.9996615648269653
5309;IMG_20170115_163134.JPG;Family;0.9999998807907104
5310;IMG_20160430_152231.JPG;Family;0.9996993541717529
5311;IMG_20160502_141236.JPG;Family;1.0
5312;IMG_20180322_233623.JPG;Family;0.9985195994377136
5313;IMG_20180808_161900.jpg;Work;0.31301242113113403
5314;IMG_20180830_132244.JPG;Family;0.8994992971420288
5315;IMG_20160416_192337_1.JPG;Family;0.9999998807907104
5316;IMG_20160107_162424.JPG;Family;0.9999537467956543
5317;IMG_20190717_162242.JPG;Family;0.999998927116394
5318;IMG_20160216_135102.JPG;Family;0.9995061159133911
5319;IMG_20170414_185517.JPG;Work;0.010838879272341728
5320;IMG_20160213_175917_1.JPG;Work;0.1037500873208046
5321;IMG_20160419_172721.JPG;Family;0.9872289896011353
5322;IMG_20180606_164319.JPG;Work;0.5513947606086731
5323;IMG_20171123_163914.JPG;Family;1.0
5324;IMG_20170814_143918.JPG;Work;0.7878686785697937
5325;IMG_20180310_213921.JPG;Family;1.0
5326;IMG_20180210_130943.JPG;Family;0.9978014826774597
5327;IMG_20171115_162032.JPG;Family;0.9813396334648132
5328;IMG_20160628_180232.JPG;Work;3.3009651869558843e-13
5329;IMG_20161126_092237.JPG;Family;0.9351783990859985
5330;IMG_20151114_155937.JPG;Family;0.9999408721923828
5331;IMG_20161215_105007.JPG;Work;0.14931446313858032
5332;IMG_20160213_175917.JPG;Work;0.23162144422531128
5333;IMG_20150917_223006.JPG;Family;0.9999960660934448
5334;IMG_20160531_152957.JPG;Family;0.9970963001251221
5335;IMG_20181006_153038.JPG;Family;0.9999955892562866
5336;IMG_20181004_094156.JPG;Family;0.9990022778511047
5337;IMG_20180210_141746.JPG;Family;0.999983549118042
5338;IMG_20160102_153153.JPG;Family;0.9999861717224121
5339;IMG_20151128_175627.JPG;Family;0.9609028697013855
5340;IMG_20180509_124031.JPG;Family;0.9999724626541138
5341;IMG_20160422_121716.JPG;Work;1.3782175400933738e-08
5342;IMG_20160625_144750.JPG;Family;1.0
5343;IMG_20180510_154436.JPG;Family;1.0
5344;IMG_20171112_210139.JPG;Family;0.9999995231628418
5345;IMG_20170809_103901.jpg;Work;0.5735657811164856
5346;IMG_20190722_132734.JPG;Work;4.610949326888658e-05
5347;IMG_20180719_121802.JPG;Family;0.989063560962677
5348;IMG_20181006_153124.JPG;Family;1.0
5349;IMG_20200706_100610.JPG;Family;0.9998643398284912
5350;IMG_20181216_152619.JPG;Family;0.9999998807907104
5351;IMG_20190124_114306.jpg;Work;1.1300851838313974e-05
5352;IMG_20190212_123349.JPG;Work;0.44672083854675293
5353;IMG_20190220_141705.JPG;Family;0.9563214778900146
5354;IMG_20190329_142956.jpg;Work;0.7067421674728394
5355;IMG_20190404_110839.jpg;Work;0.2249017357826233
5356;IMG_20190404_125900.jpg;Work;0.22509999573230743
5357;IMG_20190413_164718.JPG;Family;0.9070331454277039
5358;IMG_20190510_160859.JPG;Family;0.9494726657867432
5359;IMG_20190527_123745.JPG;Work;0.5436240434646606
5360;IMG_20190601_151351.JPG;Family;1.0
5361;IMG_20190605_140756.JPG;Family;1.0
5362;IMG_20190605_215158.JPG;Family;0.9945158362388611
5363;IMG_20190620_141644.jpg;Family;0.9896706938743591
5364;IMG_20190706_131931.JPG;Family;0.9694038033485413
5365;IMG_20190722_133042.JPG;Work;0.0008228190126828849
5366;IMG_20190902_083941.JPG;Family;1.0
5367;IMG_20191113_214538.JPG;Family;0.9999988079071045
5368;IMG_20191221_105711.JPG;Family;0.9997914433479309
5369;IMG_20200107_154030.JPG;Family;0.9999943971633911
5370;IMG_20200228_103357.JPG;Work;0.03142170608043671
5371;IMG_20200228_103837.JPG;Work;0.3699078857898712
5372;IMG_20200311_104912.JPG;Family;0.9999769926071167
5373;IMG_20200410_101905.JPG;Work;0.239559605717659
5374;IMG_20200430_110936.JPG;Family;0.9748685956001282
5375;IMG_20200518_144833.JPG;Work;0.030562182888388634
5376;IMG_20200804_171538.JPG;Family;0.9973428845405579
5377;IMG_20200812_121220.JPG;Family;0.9675261974334717
5378;IMG_20200825_103542.jpg;Work;0.7488815784454346
5379;IMG_20170716_130222.JPG;Family;1.0
5380;IMG_20171014_150516.JPG;Family;0.9974502921104431
5381;IMG_20171112_200051.JPG;Family;0.980747401714325
5382;IMG_20171014_150526.JPG;Family;1.0
5383;IMG_20180508_094836.JPG;Family;0.9946292042732239
5384;IMG_20160216_174754.JPG;Work;0.5156151652336121
5385;IMG_20160623_195956.JPG;Family;0.9999998807907104
5386;IMG_20190719_182120.JPG;Family;1.0
5387;IMG_20171014_184125.JPG;Family;0.9953202605247498
5388;IMG_20161023_155137.JPG;Family;0.9999998807907104
5389;IMG_20171028_132845.JPG;Family;1.0
5390;IMG_20160422_133713.JPG;Work;0.27671653032302856
5391;IMG_20171112_171258.JPG;Family;0.9778403639793396
5392;IMG_20180706_102343.JPG;Work;0.0035963132977485657
5393;IMG_20160527_101527.JPG;Work;4.266722498869058e-06
5394;IMG_20160606_104148.JPG;Work;1.570307772702506e-10
5395;IMG_20180309_161138.JPG;Family;0.9991600513458252
5396;IMG_20160924_152103.JPG;Family;0.8805383443832397
5397;IMG_20171111_184300.JPG;Work;0.4553161859512329
5398;IMG_20160823_173830.JPG;Family;0.9999669790267944
5399;IMG_20171113_200658.JPG;Family;0.9981957077980042
5400;IMG_20181006_185150.JPG;Family;1.0
5401;IMG_20161203_083823.JPG;Work;0.6682837605476379
5402;IMG_20181004_094256.JPG;Work;0.002045215805992484
5403;IMG_20160614_210105.JPG;Family;0.9999934434890747
5404;IMG_20160616_181542.JPG;Work;1.9416904251556844e-05
5405;IMG_20170901_101022.JPG;Family;1.0
5406;IMG_20160624_110943.JPG;Family;0.9863866567611694
5407;IMG_20170512_122046.JPG;Family;0.9715706706047058
5408;IMG_20161127_194019.JPG;Work;0.4870256185531616
5409;IMG_20180402_153246.JPG;Work;0.6992796063423157
5410;IMG_20180207_163740.JPG;Work;0.661706805229187
5411;IMG_20171028_133143.JPG;Family;1.0
5412;IMG_20161219_194046.JPG;Family;1.0
5413;IMG_20160628_164248.JPG;Family;0.9990888833999634
5414;IMG_20160619_193812.JPG;Family;1.0
5415;IMG_20160610_132304.JPG;Work;4.215278247048477e-25
5416;IMG_20160627_130223.JPG;Work;0.04045196995139122
5417;IMG_20160627_183714.JPG;Family;1.0
5418;IMG_20180907_145620.jpg;Work;0.01973595656454563
5419;IMG_20160614_201821.JPG;Family;1.0
5420;IMG_20180211_174850.JPG;Family;1.0
5421;IMG_20160713_155723.JPG;Family;1.0
5422;IMG_20190726_114959.JPG;Work;0.19756563007831573
5423;IMG_20180703_101314.jpg;Work;0.10967518389225006
5424;IMG_20160228_165610.JPG;Family;0.9999998807907104
5425;IMG_20160913_124730.JPG;Family;0.9972155094146729
5426;IMG_20180401_180150.JPG;Family;0.9999901056289673
5427;IMG_20160514_091826.JPG;Work;0.7726715207099915
5428;IMG_20170620_145031.JPG;Work;0.0038315532729029655
5429;IMG_20171123_165022.JPG;Family;1.0
5430;IMG_20180621_141711.JPG;Family;0.9107139706611633
5431;IMG_20180717_162149.JPG;Family;0.9999130964279175
5432;IMG_20161219_184825.JPG;Family;0.9999732971191406
5433;IMG_20160926_083052.JPG;Family;0.9922406673431396
5434;IMG_20171123_170423.JPG;Family;0.9998045563697815
5435;IMG_20160618_172448_1.JPG;Family;0.9602833390235901
5436;IMG_20180619_122558.jpg;Work;0.3780362606048584
5437;IMG_20180903_204620.JPG;Family;0.9999014139175415
5438;IMG_20181019_175030.JPG;Family;1.0
5439;IMG_20181019_210634.JPG;Family;1.0
5440;IMG_20200610_171225.JPG;Work;0.0002303037472302094
5441;IMG_20181222_184659.JPG;Family;0.9999997615814209
5442;IMG_20190104_184727.JPG;Family;0.9925172328948975
5443;IMG_20190125_100808.JPG;Work;0.0008124611340463161
5444;IMG_20190125_102141.JPG;Work;0.0032556881196796894
5445;IMG_20190208_102153.JPG;Work;0.0049499934539198875
5446;IMG_20190219_114452.JPG;Work;0.055056892335414886
5447;IMG_20190220_134605.JPG;Work;0.3356058597564697
5448;IMG_20200703_135055.jpg;Work;0.12597033381462097
5449;IMG_20190506_133706.JPG;Family;0.9999842643737793
5450;IMG_20190527_133825.JPG;Family;0.9999181032180786
5451;IMG_20190529_084407.jpg;Work;0.06277099996805191
5452;IMG_20190609_195807.JPG;Family;0.9995076656341553
5453;IMG_20190818_101415.JPG;Family;0.9376601576805115
5454;IMG_20190831_133059.JPG;Family;0.9997071623802185
5455;IMG_20190917_171509.JPG;Family;0.9996422529220581
5456;IMG_20190920_153555.JPG;Family;0.9854437708854675
5457;IMG_20191019_162423.jpg;Work;2.0194796945816051e-07
5458;IMG_20191029_092212.JPG;Work;0.0014932445483282208
5459;IMG_20191031_201905.JPG;Work;0.7613896131515503
5460;IMG_20200316_112107.JPG;Work;0.0015605043154209852
5461;IMG_20200410_093423.JPG;Work;0.06045202165842056
5462;IMG_20200427_102251.JPG;Work;0.038602009415626526
5463;IMG_20200427_134707_1.JPG;Family;0.9663870930671692
5464;IMG_20200804_091029.jpg;Work;0.7886772751808167
5465;IMG_20200811_102037.JPG;Work;0.15041585266590118
5466;IMG_20200902_161048.JPG;Family;0.9931303858757019
5467;IMG_20200906_141633.jpg;Family;0.9999998807907104
5468;IMG_20161015_164407.JPG;Family;1.0
5469;IMG_20180409_132751.JPG;Work;0.0258189644664526
5470;IMG_20160609_101005.JPG;Work;6.31927399297183e-09
5471;IMG_20160609_172220_1.JPG;Work;0.32163354754447937
5472;IMG_20171204_115608.JPG;Work;0.7232778668403625
5473;IMG_20160621_071112.JPG;Family;0.9768814444541931
5474;IMG_20160614_201532.JPG;Family;0.9999997615814209
5475;IMG_20170803_113751.JPG;Work;0.6061736345291138
5476;IMG_20170804_121154.jpg;Work;8.371078136226728e-11
5477;IMG_20171113_185801.JPG;Family;0.9999854564666748
5478;IMG_20180210_120907.JPG;Family;1.0
5479;IMG_20160102_154801.JPG;Family;1.0
5480;IMG_20180217_134207.JPG;Family;1.0
5481;IMG_20150902_141146.JPG;Family;0.8151251673698425
5482;IMG_20171012_163630.JPG;Family;1.0
5483;IMG_20200609_150701.JPG;Work;0.03849036246538162
5484;IMG_20180903_105429.jpg;Work;0.24389997124671936
5485;IMG_20160802_231714.JPG;Family;0.9999070167541504
5486;IMG_20161008_153324.JPG;Family;0.9999995231628418
5487;IMG_20171115_170343.JPG;Family;1.0
5488;IMG_20151216_203825.JPG;Family;1.0
5489;IMG_20160422_122802.JPG;Work;2.400186986051267e-06
5490;IMG_20160916_125202.JPG;Family;1.0
5491;IMG_20160731_095118.JPG;Work;0.007078314665704966
5492;IMG_20180602_094249.JPG;Family;0.9999867677688599
5493;IMG_20160614_212541.JPG;Family;0.9999997615814209
5494;IMG_20160508_220214.JPG;Family;0.9653589129447937
5495;IMG_20180523_111824.JPG;Work;0.35842767357826233
5496;IMG_20180207_102022.JPG;Family;0.9995070695877075
5497;IMG_20160623_170410.JPG;Family;1.0
5498;IMG_20170810_164456.JPG;Family;0.9999929666519165
5499;IMG_20160803_164140.JPG;Work;0.041195470839738846
5500;IMG_20170809_135314.JPG;Work;0.3254595398902893
5501;IMG_20180629_112656.JPG;Family;0.8958868384361267
5502;IMG_20181014_123744.JPG;Family;1.0
5503;IMG_20180207_102240.JPG;Family;0.950421154499054
5504;IMG_20171105_203907.JPG;Family;1.0
5505;IMG_20160612_134247.JPG;Family;0.905476450920105
5506;IMG_20160102_152646.JPG;Family;1.0
5507;IMG_20160502_115329.JPG;Family;1.0
5508;IMG_20190723_132718.JPG;Work;0.7235918641090393
5509;IMG_20160903_115105.JPG;Family;0.9916707277297974
5510;IMG_20160625_144806.JPG;Family;0.9999833106994629
5511;IMG_20150822_190620.JPG;Family;0.9973799586296082
5512;IMG_20171129_183445.JPG;Family;0.9515097737312317
5513;IMG_20160718_172128.JPG;Work;1.810773574106861e-05
5514;IMG_20160608_123642.JPG;Work;6.854902867559076e-09
5515;IMG_20160802_231714_1.JPG;Family;0.9792957305908203
5516;IMG_20151205_150930.JPG;Family;0.9999825954437256
5517;IMG_20150930_125559.JPG;Family;0.9987727999687195
5518;IMG_20180813_111514.JPG;Work;0.7907505631446838
5519;IMG_20160502_100900.JPG;Family;1.0
5520;IMG_20160419_172715.JPG;Family;0.8717681169509888
5521;IMG_20170715_100247.JPG;Family;0.9994367957115173
5522;IMG_20161126_100822.JPG;Work;0.7874624729156494
5523;IMG_20160818_122257.JPG;Family;0.999974250793457
5524;IMG_20161204_164648.JPG;Work;0.0019408088410273194
5525;IMG_20181019_211621.JPG;Family;1.0
5526;IMG_20181028_104933_1.jpg;Family;0.9832859635353088
5527;IMG_20181205_105619.jpg;Work;3.717284198501147e-05
5528;IMG_20181221_135340.jpg;Work;0.06974711269140244
5529;IMG_20181221_210633.JPG;Family;1.0
5530;IMG_20181222_185109.JPG;Family;1.0
5531;IMG_20190105_162444.JPG;Family;1.0
5532;IMG_20190124_101345.JPG;Work;0.0832214280962944
5533;IMG_20190125_100900.JPG;Work;2.72227953246329e-06
5534;IMG_20190409_120114.JPG;Family;0.9795946478843689
5535;IMG_20190411_123438.jpg;Work;0.528622031211853
5536;IMG_20190604_162532.JPG;Work;0.3661094605922699
5537;IMG_20190610_113530.jpg;Family;0.9854137897491455
5538;IMG_20190626_173312.JPG;Work;0.08662157505750656
5539;IMG_20190630_133644.jpg;Family;0.9999985694885254
5540;IMG_20190920_145511.JPG;Work;0.12448833882808685
5541;IMG_20191029_110856.JPG;Work;0.05967751890420914
5542;IMG_20191031_201941.JPG;Family;0.9879235625267029
5543;IMG_20191109_203943.JPG;Family;1.0
5544;IMG_20191110_085641.JPG;Work;0.775537371635437
5545;IMG_20191110_194500.JPG;Family;1.0
5546;IMG_20191112_165421.JPG;Family;0.9998643398284912
5547;IMG_20191114_151301.JPG;Family;1.0
5548;IMG_20191206_160148.jpg;Work;3.1664118438357036e-08
5549;IMG_20191213_114936.JPG;Family;0.9078183174133301
5550;IMG_20200304_115520.JPG;Work;0.2753640413284302
5551;IMG_20200308_195538.JPG;Family;1.0
5552;IMG_20200430_120927.JPG;Work;0.021292617544531822
5553;IMG_20200607_190033.JPG;Family;1.0
5554;IMG_20200704_145212.JPG;Family;1.0
5555;IMG_20200726_160858.JPG;Family;1.0
5556;IMG_20200804_171559.JPG;Work;0.08862656354904175
5557;IMG_20200807_110854.JPG;Work;0.3064202666282654
5558;IMG_20200807_134536.JPG;Family;0.9871711134910583
5559;IMG_20200907_093638.JPG;Family;0.9999953508377075
5560;IMG_20200911_114744.JPG;Work;0.017916623502969742
5561;IMG_20180207_115008.JPG;Work;6.423420018109027e-07
5562;IMG_20170903_155223.JPG;Family;0.9835441708564758
5563;IMG_20171028_184925.JPG;Family;0.9999970197677612
5564;IMG_20170311_134922.JPG;Work;0.5906987190246582
5565;IMG_20160513_153831.JPG;Work;0.03101448342204094
5566;IMG_20180906_183019.JPG;Family;0.9946293234825134
5567;IMG_20170220_113732.JPG;Work;0.7034313082695007
5568;IMG_20160329_124626.JPG;Family;0.9688777923583984
5569;IMG_20171111_184115.JPG;Work;0.6817739009857178
5570;IMG_20171117_134103.JPG;Family;0.9999995231628418
5571;IMG_20180717_215237.JPG;Family;0.9936750531196594
5572;IMG_20170131_084741.JPG;Family;1.0
5573;IMG_20160628_103027.JPG;Family;0.9051020741462708
5574;IMG_20151123_181040.JPG;Family;0.9999692440032959
5575;IMG_20151128_175949.JPG;Family;1.0
5576;IMG_20160803_144856.JPG;Family;0.9303052425384521
5577;IMG_20150903_212055.JPG;Family;1.0
5578;IMG_20180207_121655.JPG;Family;0.9939647316932678
5579;IMG_20160427_122602.JPG;Work;4.822971355622485e-09
5580;IMG_20180318_145702.JPG;Family;0.9999991655349731
5581;IMG_20170126_200306.JPG;Work;0.47819480299949646
5582;IMG_20181006_153125.JPG;Family;1.0
5583;IMG_20150726_120055.JPG;Family;1.0
5584;IMG_20160614_205742.JPG;Family;0.9999966621398926
5585;IMG_20200609_153819.JPG;Work;0.001827468047849834
5586;IMG_20160504_140102.JPG;Work;0.7530608177185059
5587;IMG_20160718_130925.JPG;Work;2.693569634004689e-08
5588;IMG_20170130_220115.JPG;Family;1.0
5589;IMG_20170525_204724.JPG;Family;0.9999991655349731
5590;IMG_20170115_124043.JPG;Family;1.0
5591;IMG_20160502_114648.JPG;Family;1.0
5592;IMG_20160624_214830.JPG;Family;1.0
5593;IMG_20181031_110503.JPG;Work;0.004444586578756571
5594;IMG_20160723_173026.JPG;Family;0.9999995231628418
5595;IMG_20180530_135235.jpg;Work;8.71355965159637e-08
5596;IMG_20180210_120454.JPG;Family;0.8506913781166077
5597;IMG_20170731_095522.JPG;Family;0.9223994016647339
5598;IMG_20200629_105243.PNG;Family;1.0
5599;IMG_20160425_183402.JPG;Family;0.8172100186347961
5600;IMG_20180318_145807.JPG;Family;0.9999998807907104
5601;IMG_20160221_155444.JPG;Family;1.0
5602;IMG_20170801_085257.jpg;Family;1.0
5603;IMG_20170306_110058.JPG;Work;0.010224026627838612
5604;IMG_20171028_193714.JPG;Family;1.0
5605;IMG_20161231_134049.JPG;Family;1.0
