file_name,day_week,hour,datetime,N,flag,result
IMG_20170115_173138.JPG,7,17,2017-01-15 17:31:38,9308,Family,0.9998569488525392
IMG_20170115_173142.JPG,7,17,2017-01-15 17:31:42,1043,Family,0.9996770620346068
IMG_20170115_175016.JPG,7,17,2017-01-15 17:50:16,4894,Family,0.9983945488929749
IMG_20170115_175018.JPG,7,17,2017-01-15 17:50:18,4658,Family,0.9999523162841796
IMG_20170115_175026.JPG,7,17,2017-01-15 17:50:26,459,Family,0.9994296431541444
IMG_20170115_175028.JPG,7,17,2017-01-15 17:50:28,8653,Family,0.9997898936271667
IMG_20170116_203805.JPG,1,20,2017-01-16 20:38:05,6944,Work,0.4582090973854065
IMG_20170116_203818.JPG,1,20,2017-01-16 20:38:18,3710,Work,0.36455678939819336
IMG_20170119_094915.JPG,4,9,2017-01-19 09:49:15,29,Family,0.9994099140167236
IMG_20170119_130437.JPG,4,13,2017-01-19 13:04:37,3481,Work,2.6164730115851853e-07
IMG_20170119_130856.JPG,4,13,2017-01-19 13:08:56,379,Work,8.745311788516119e-05
IMG_20170122_123453.JPG,7,12,2017-01-22 12:34:53,3605,Family,1.0
IMG_20170122_162045.JPG,7,16,2017-01-22 16:20:45,4247,Work,0.9320961236953736
IMG_20170122_162056.JPG,7,16,2017-01-22 16:20:56,7289,Work,0.9888005256652832
IMG_20170123_160629.JPG,1,16,2017-01-23 16:06:29,4484,Work,0.004897228442132473
IMG_20170126_200306.JPG,,,,5527,Work,0.4781948029994965
IMG_20170129_110840.JPG,7,11,2017-01-29 11:08:40,460,Family,0.997304916381836
IMG_20170129_135358.JPG,7,13,2017-01-29 13:53:58,6789,Family,0.9999998807907104
IMG_20170129_135404.JPG,7,13,2017-01-29 13:54:04,104,Family,1.0
IMG_20170129_135430.JPG,7,13,2017-01-29 13:54:30,6641,Family,1.0
IMG_20170129_140317.JPG,7,14,2017-01-29 14:03:17,6511,Family,1.0
IMG_20170129_140320.JPG,7,14,2017-01-29 14:03:20,6734,Family,1.0
IMG_20170129_140322.JPG,7,14,2017-01-29 14:03:22,864,Family,1.0
IMG_20170129_140328.JPG,7,14,2017-01-29 14:03:28,6213,Family,1.0
IMG_20170130_220102.JPG,1,22,2017-01-30 22:01:02,5968,Family,1.0
IMG_20170130_220115.JPG,1,22,2017-01-30 22:01:15,5534,Family,1.0
IMG_20170130_220124.JPG,1,22,2017-01-30 22:01:24,1297,Family,1.0
IMG_20170130_231023.JPG,1,23,2017-01-30 23:10:23,3609,Family,0.9983896017074584
IMG_20170130_231056.JPG,1,23,2017-01-30 23:10:56,1298,Family,0.9999918937683104
IMG_20170130_231103.JPG,1,23,2017-01-30 23:11:03,7878,Family,0.9999892711639404
IMG_20170131_084741.JPG,2,8,2017-01-31 08:47:41,5518,Family,1.0
IMG_20170131_085307.JPG,,,,3164,Family,0.9997920393943788
IMG_20170201_223457.jpg,3,22,2017-02-01 22:34:57,8021,Family,0.9988850951194764
IMG_20170204_210408.JPG,6,21,2017-02-04 21:04:08,2384,Work,0.3570525050163269
IMG_20170208_190133.JPG,3,19,2017-02-08 19:01:33,9139,Work,0.388427883386612
IMG_20170208_191419.JPG,3,19,2017-02-08 19:14:19,6934,Work,0.8848026990890503
IMG_20170208_191433.JPG,3,19,2017-02-08 19:14:33,5768,Work,0.8968684673309326
IMG_20170208_191437.JPG,3,19,2017-02-08 19:14:37,3064,Work,0.9283527135849
IMG_20170210_113453.jpg,5,11,2017-02-10 11:34:53,3061,Work,0.8385937809944153
IMG_20170210_150948.jpg,5,15,2017-02-10 15:09:48,1922,Family,0.9971746206283568
IMG_20170210_150954.jpg,5,15,2017-02-10 15:09:54,4088,Work,0.7032122015953064
IMG_20170210_162334.JPG,5,16,2017-02-10 16:23:34,9029,Work,0.7640541195869446
IMG_20170210_162429.jpg,5,16,2017-02-10 16:24:29,7235,Work,0.2833763957023621
IMG_20170211_121223.JPG,6,12,2017-02-11 12:12:23,3081,Family,1.0
IMG_20170211_122700.JPG,6,12,2017-02-11 12:27:00,8662,Family,1.0
IMG_20170211_222512.JPG,6,22,2017-02-11 22:25:12,8714,Work,0.6706922650337219
IMG_20170212_183200.JPG,7,18,2017-02-12 18:32:00,171,Work,2.617526320136676e-07
IMG_20170213_160218.jpg,1,16,2017-02-13 16:02:18,3786,Work,0.4088998436927795
IMG_20170215_152933.JPG,3,15,2017-02-15 15:29:33,4743,Work,0.06262575834989548
IMG_20170215_152938.JPG,3,15,2017-02-15 15:29:38,8383,Work,0.08165735006332397
IMG_20170216_093034.JPG,4,9,2017-02-16 09:30:34,1469,Work,0.8348735570907593
IMG_20170216_093134.JPG,4,9,2017-02-16 09:31:34,3325,Work,0.7779709100723267
IMG_20170216_093141.JPG,4,9,2017-02-16 09:31:41,1042,Work,0.7993049025535583
IMG_20170216_093148.JPG,4,9,2017-02-16 09:31:48,3380,Family,0.996731162071228
IMG_20170217_090619.JPG,5,9,2017-02-17 09:06:19,6399,Work,0.9889798164367676
IMG_20170217_091545.JPG,,,,4171,Work,0.0006875785184092821
IMG_20170217_163154.jpg,5,16,2017-02-17 16:31:54,744,Work,0.3132350146770477
IMG_20170217_182958.JPG,5,18,2017-02-17 18:29:58,9032,Work,0.15208913385868073
IMG_20170218_091257.JPG,6,9,2017-02-18 09:12:57,6947,Work,0.8168730139732361
IMG_20170218_112025.JPG,6,11,2017-02-18 11:20:25,8203,Family,1.0
IMG_20170218_113411.JPG,6,11,2017-02-18 11:34:11,3475,Family,0.9999855756759644
IMG_20170218_113432.JPG,6,11,2017-02-18 11:34:32,3838,Family,1.0
IMG_20170219_140233.JPG,7,14,2017-02-19 14:02:33,745,Work,0.17962037026882172
IMG_20170219_140240.JPG,7,14,2017-02-19 14:02:40,3483,Work,0.15011358261108398
IMG_20170219_140301.JPG,7,14,2017-02-19 14:03:01,4089,Work,0.5984421372413635
IMG_20170219_140310.JPG,7,14,2017-02-19 14:03:10,1855,Work,0.9378570318222046
IMG_20170219_140409.JPG,7,14,2017-02-19 14:04:09,2820,Work,0.026802122592926025
IMG_20170219_141757.JPG,7,14,2017-02-19 14:17:57,3787,Work,0.061310883611440666
IMG_20170220_113557.JPG,,,,9257,Work,0.9170750379562378
IMG_20170220_113719.JPG,,,,2641,Work,0.8182215094566345
IMG_20170220_113732.JPG,,,,5531,Work,0.7034313082695007
IMG_20170220_113748.JPG,,,,7732,Work,0.9095870852470398
IMG_20170220_114305.JPG,,,,865,Family,0.9999924898147584
IMG_20170221_154534.JPG,2,15,2017-02-21 15:45:34,3007,Family,0.9999895095825196
IMG_20170221_154551.JPG,2,15,2017-02-21 15:45:51,3706,Family,0.9999983310699464
IMG_20170221_220327.JPG,2,22,2017-02-21 22:03:27,8651,Family,0.9985686540603638
IMG_20170222_082532.JPG,3,8,2017-02-22 08:25:32,8088,Family,0.9999265670776368
IMG_20170222_082538.JPG,3,8,2017-02-22 08:25:38,4218,Family,0.998779833316803
IMG_20170222_082545.JPG,3,8,2017-02-22 08:25:45,2209,Work,0.987767457962036
IMG_20170222_082658.JPG,3,8,2017-02-22 08:26:58,4834,Family,0.9999949932098388
IMG_20170223_133401.JPG,4,13,2017-02-23 13:34:01,2642,Family,0.9974738955497742
IMG_20170223_133402.JPG,4,13,2017-02-23 13:34:02,6959,Family,0.9999295473098756
IMG_20170223_133405.JPG,4,13,2017-02-23 13:34:05,8232,Family,1.0
IMG_20170225_144700.JPG,,,,4041,Family,1.0
IMG_20170227_083446.JPG,1,8,2017-02-27 08:34:46,6214,Family,0.9998071789741516
IMG_20170227_124021.JPG,1,12,2017-02-27 12:40:21,3770,Family,0.9974933862686156
IMG_20170227_124030.JPG,1,12,2017-02-27 12:40:30,2535,Family,0.9999850988388062
IMG_20170301_155705.JPG,3,15,2017-03-01 15:57:05,4571,Work,0.9733790755271912
IMG_20170301_155731.JPG,3,15,2017-03-01 15:57:31,6984,Family,0.9912034273147584
IMG_20170302_072234.jpg,4,7,2017-03-02 07:22:34,1711,Work,0.618272602558136
IMG_20170305_145946.JPG,7,14,2017-03-05 14:59:46,5941,Family,1.0
IMG_20170306_110058.JPG,1,11,2017-03-06 11:00:58,5532,Work,0.010224026627838613
IMG_20170306_183020.JPG,1,18,2017-03-06 18:30:20,8217,Family,0.999998927116394
IMG_20170306_183022.JPG,1,18,2017-03-06 18:30:22,1045,Family,0.9987534284591676
IMG_20170309_154627.JPG,4,15,2017-03-09 15:46:27,4744,Work,0.5319847464561462
IMG_20170311_134626.JPG,6,13,2017-03-11 13:46:26,6218,Work,0.14521987736225128
IMG_20170311_134702.JPG,6,13,2017-03-11 13:47:02,6402,Work,0.5011166334152222
IMG_20170311_134809.JPG,6,13,2017-03-11 13:48:09,4579,Family,0.9974616765975952
IMG_20170311_134845.JPG,6,13,2017-03-11 13:48:45,3767,Work,0.8493306636810303
IMG_20170311_134922.JPG,6,13,2017-03-11 13:49:22,5533,Work,0.5906987190246582
IMG_20170313_090108.JPG,1,9,2017-03-13 09:01:08,3170,Work,0.7060925364494324
IMG_20170315_093721.JPG,3,9,2017-03-15 09:37:21,456,Work,0.0007762556779198349
IMG_20170315_093759.JPG,3,9,2017-03-15 09:37:59,6039,Work,1.7146212485386059e-06
IMG_20170315_093800.JPG,3,9,2017-03-15 09:38:00,6880,Work,5.533575517802093e-07
IMG_20170315_093922.JPG,3,9,2017-03-15 09:39:22,33,Work,0.7725910544395447
IMG_20170315_093952.JPG,3,9,2017-03-15 09:39:52,7540,Work,0.0034167105332016945
IMG_20170315_094057.JPG,3,9,2017-03-15 09:40:57,6416,Work,0.11677807569503786
IMG_20170315_094251.JPG,3,9,2017-03-15 09:42:51,3915,Work,0.09599436074495317
IMG_20170321_102246.JPG,2,10,2017-03-21 10:22:46,5010,Family,0.9955580830574036
IMG_20170323_121122.JPG,,,,960,Work,0.06669691950082779
IMG_20170323_165213.JPG,4,16,2017-03-23 16:52:13,3994,Work,0.6064780354499817
IMG_20170324_140129.JPG,5,14,2017-03-24 14:01:29,6881,Work,0.5157613158226013
IMG_20170324_140140.JPG,5,14,2017-03-24 14:01:40,3017,Work,0.0018303693505004046
IMG_20170324_140154.JPG,5,14,2017-03-24 14:01:54,3387,Family,0.9997383952140808
IMG_20170325_152743.JPG,6,15,2017-03-25 15:27:43,5851,Family,0.999990463256836
IMG_20170325_152747.JPG,6,15,2017-03-25 15:27:47,2385,Family,1.0
IMG_20170325_152759.JPG,6,15,2017-03-25 15:27:59,6708,Family,1.0
IMG_20170403_131501.JPG,1,13,2017-04-03 13:15:01,3491,Work,0.7484907507896423
IMG_20170404_144103.JPG,2,14,2017-04-04 14:41:03,9052,Family,1.0
IMG_20170406_134536.JPG,4,13,2017-04-06 13:45:36,1046,Work,0.984914481639862
IMG_20170406_134542.JPG,4,13,2017-04-06 13:45:42,5656,Family,0.9999704360961914
IMG_20170406_134705.JPG,4,13,2017-04-06 13:47:05,866,Family,0.9964446425437928
IMG_20170406_134713.JPG,4,13,2017-04-06 13:47:13,3995,Work,0.9854565262794496
IMG_20170406_140036.JPG,4,14,2017-04-06 14:00:36,7615,Family,0.9998321533203124
IMG_20170406_140052.JPG,4,14,2017-04-06 14:00:52,8741,Family,0.9927985668182372
IMG_20170406_140707.JPG,4,14,2017-04-06 14:07:07,5269,Work,0.7536229491233826
IMG_20170406_140757.JPG,4,14,2017-04-06 14:07:57,4887,Work,0.8359805345535278
IMG_20170406_140824.JPG,4,14,2017-04-06 14:08:24,8646,Work,0.8075261116027832
IMG_20170406_140846.JPG,4,14,2017-04-06 14:08:46,3550,Work,0.8411359190940857
IMG_20170406_140959.JPG,4,14,2017-04-06 14:09:59,4228,Work,0.9674614667892456
IMG_20170406_141026.JPG,4,14,2017-04-06 14:10:26,8111,Family,0.9963383674621582
IMG_20170406_141100.JPG,4,14,2017-04-06 14:11:00,4413,Work,0.9831956028938292
IMG_20170406_141403.JPG,4,14,2017-04-06 14:14:03,4757,Work,0.8327962160110474
IMG_20170406_141424.JPG,4,14,2017-04-06 14:14:24,306,Work,0.9697219729423524
IMG_20170406_145532.JPG,4,14,2017-04-06 14:55:32,3008,Family,1.0
IMG_20170406_145550.JPG,4,14,2017-04-06 14:55:50,8537,Family,0.998854160308838
IMG_20170406_145638.JPG,4,14,2017-04-06 14:56:38,4395,Family,0.9995630383491516
IMG_20170406_145640.JPG,4,14,2017-04-06 14:56:40,9061,Family,0.9988982677459716
IMG_20170406_151241.JPG,4,15,2017-04-06 15:12:41,6220,Work,0.007494755554944277
IMG_20170406_151253.JPG,4,15,2017-04-06 15:12:53,7111,Work,0.23730748891830444
IMG_20170406_151402.JPG,4,15,2017-04-06 15:14:02,2124,Family,0.9998850822448729
IMG_20170406_151413.JPG,4,15,2017-04-06 15:14:13,5605,Work,0.941249430179596
IMG_20170414_185517.JPG,5,18,2017-04-14 18:55:17,5273,Work,0.010838879272341728
IMG_20170426_165302.JPG,3,16,2017-04-26 16:53:02,2822,Work,1.6597218177594184e-07
IMG_20170429_145058.JPG,6,14,2017-04-29 14:50:58,6071,Family,0.999994158744812
IMG_20170429_145104.JPG,6,14,2017-04-29 14:51:04,2988,Family,0.9999982118606568
IMG_20170429_145106.JPG,6,14,2017-04-29 14:51:06,7605,Family,0.9999990463256836
IMG_20170430_155257.JPG,7,15,2017-04-30 15:52:57,1378,Family,0.9999414682388306
IMG_20170501_095618.JPG,1,9,2017-05-01 09:56:18,8594,Family,1.0
IMG_20170507_202722.JPG,7,20,2017-05-07 20:27:22,3312,Family,0.9999972581863404
IMG_20170509_173416.JPG,2,17,2017-05-09 17:34:16,8617,Family,1.0
IMG_20170509_173422.JPG,2,17,2017-05-09 17:34:22,746,Family,1.0
IMG_20170509_173428.JPG,2,17,2017-05-09 17:34:28,5240,Family,1.0
IMG_20170509_173437.JPG,2,17,2017-05-09 17:34:37,1047,Family,1.0
IMG_20170509_173443.JPG,2,17,2017-05-09 17:34:43,8243,Family,1.0
IMG_20170509_173444.JPG,2,17,2017-05-09 17:34:44,7713,Family,1.0
IMG_20170511_124703.JPG,4,12,2017-05-11 12:47:03,6868,Family,0.9999991655349731
IMG_20170512_121841.JPG,5,12,2017-05-12 12:18:41,1479,Work,0.7135971784591675
IMG_20170512_122046.JPG,5,12,2017-05-12 12:20:46,5353,Work,0.9715706706047058
IMG_20170512_122100.JPG,5,12,2017-05-12 12:21:00,640,Work,0.8491796255111694
IMG_20170524_105356.JPG,3,10,2017-05-24 10:53:56,1779,Family,0.9999440908432008
IMG_20170524_105400.JPG,3,10,2017-05-24 10:54:00,8319,Family,0.9999603033065796
IMG_20170524_105426.JPG,3,10,2017-05-24 10:54:26,6434,Family,0.9999929666519164
IMG_20170525_204710.JPG,4,20,2017-05-25 20:47:10,8097,Family,1.0
IMG_20170525_204721.JPG,4,20,2017-05-25 20:47:21,3607,Family,0.9998589754104614
IMG_20170525_204722.JPG,4,20,2017-05-25 20:47:22,4895,Family,0.9999980926513672
IMG_20170525_204724.JPG,4,20,2017-05-25 20:47:24,5535,Family,0.9999991655349731
IMG_20170602_080737.JPG,5,8,2017-06-02 08:07:37,8588,Work,0.4099576771259308
IMG_20170604_182625.JPG,7,18,2017-06-04 18:26:25,9030,Family,1.0
IMG_20170604_182636.JPG,7,18,2017-06-04 18:26:36,3253,Family,1.0
IMG_20170604_182812.JPG,7,18,2017-06-04 18:28:12,7561,Family,1.0
IMG_20170604_182821.JPG,7,18,2017-06-04 18:28:21,570,Family,1.0
IMG_20170604_182939.JPG,7,18,2017-06-04 18:29:39,3845,Family,1.0
IMG_20170604_182941.JPG,7,18,2017-06-04 18:29:41,4483,Family,1.0
IMG_20170604_182948.JPG,7,18,2017-06-04 18:29:48,4044,Family,1.0
IMG_20170604_182950.JPG,7,18,2017-06-04 18:29:50,462,Family,1.0
IMG_20170604_182957.JPG,7,18,2017-06-04 18:29:57,2931,Family,1.0
IMG_20170604_183101.JPG,7,18,2017-06-04 18:31:01,2829,Family,1.0
IMG_20170604_183104.JPG,7,18,2017-06-04 18:31:04,9023,Family,1.0
IMG_20170604_183106.JPG,7,18,2017-06-04 18:31:06,2386,Family,1.0
IMG_20170604_183108.JPG,7,18,2017-06-04 18:31:08,1471,Family,1.0
IMG_20170604_183249.JPG,7,18,2017-06-04 18:32:49,2932,Family,1.0
IMG_20170604_183251.JPG,7,18,2017-06-04 18:32:51,6056,Family,1.0
IMG_20170604_183302.JPG,7,18,2017-06-04 18:33:02,7989,Family,1.0
IMG_20170604_183305.JPG,7,18,2017-06-04 18:33:05,2210,Family,1.0
IMG_20170604_183308.JPG,7,18,2017-06-04 18:33:08,5832,Family,1.0
IMG_20170604_190738.JPG,7,19,2017-06-04 19:07:38,6463,Family,1.0
IMG_20170604_190908.JPG,7,19,2017-06-04 19:09:08,2441,Family,1.0
IMG_20170604_190910.JPG,7,19,2017-06-04 19:09:10,1237,Family,1.0
IMG_20170604_190916.JPG,7,19,2017-06-04 19:09:16,641,Family,1.0
IMG_20170607_204304.JPG,,,,7772,Family,0.9947823882102966
IMG_20170608_191026.JPG,,,,4080,Family,0.9999520778656006
IMG_20170608_191059.JPG,,,,3976,Family,0.9999949932098388
IMG_20170609_182622.JPG,,,,8332,Family,0.9997792840003968
IMG_20170609_182659.JPG,,,,7830,Family,0.999583065509796
IMG_20170609_194709.JPG,5,19,2017-06-09 19:47:09,2442,Work,0.9655009508132936
IMG_20170609_195951.JPG,,,,642,Family,0.9931509494781494
IMG_20170611_180754.JPG,7,18,2017-06-11 18:07:54,2443,Family,1.0
IMG_20170611_180948.JPG,7,18,2017-06-11 18:09:48,9184,Family,0.9999992847442628
IMG_20170612_123650.JPG,1,12,2017-06-12 12:36:50,4838,Family,1.0
IMG_20170612_124829.JPG,,,,6330,Family,0.9999986886978148
IMG_20170612_133107.JPG,1,13,2017-06-12 13:31:07,3250,Family,1.0
IMG_20170612_174955.JPG,1,17,2017-06-12 17:49:55,7185,Family,1.0
IMG_20170612_174959.JPG,1,17,2017-06-12 17:49:59,2211,Family,1.0
IMG_20170612_175003.JPG,1,17,2017-06-12 17:50:03,3373,Family,1.0
IMG_20170612_175005.JPG,1,17,2017-06-12 17:50:05,7298,Family,1.0
IMG_20170612_175136.JPG,1,17,2017-06-12 17:51:36,8516,Family,1.0
IMG_20170612_175138.JPG,1,17,2017-06-12 17:51:38,8188,Family,1.0
IMG_20170612_175153.JPG,1,17,2017-06-12 17:51:53,4473,Family,1.0
IMG_20170612_175154.JPG,1,17,2017-06-12 17:51:54,8632,Family,1.0
IMG_20170612_175455.JPG,1,17,2017-06-12 17:54:55,7299,Family,1.0
IMG_20170612_175457.JPG,1,17,2017-06-12 17:54:57,2830,Family,1.0
IMG_20170612_175607.JPG,1,17,2017-06-12 17:56:07,31,Family,1.0
IMG_20170612_175938.JPG,1,17,2017-06-12 17:59:38,3554,Family,1.0
IMG_20170612_183849.JPG,1,18,2017-06-12 18:38:49,7109,Family,0.999997854232788
IMG_20170612_183852.JPG,1,18,2017-06-12 18:38:52,105,Family,1.0
IMG_20170617_125713.JPG,6,12,2017-06-17 12:57:13,3712,Family,1.0
IMG_20170617_211638.JPG,6,21,2017-06-17 21:16:38,6794,Family,1.0
IMG_20170617_211641.JPG,6,21,2017-06-17 21:16:41,463,Family,1.0
IMG_20170617_211643.JPG,6,21,2017-06-17 21:16:43,6581,Family,1.0
IMG_20170617_212716.JPG,6,21,2017-06-17 21:27:16,6965,Family,0.9999997615814208
IMG_20170617_212717.JPG,6,21,2017-06-17 21:27:17,6417,Family,1.0
IMG_20170619_141502.JPG,,,,5930,Family,0.996949017047882
IMG_20170619_155632.JPG,1,15,2017-06-19 15:56:32,9036,Work,0.5550493001937866
IMG_20170619_160345.JPG,1,16,2017-06-19 16:03:45,3171,Family,0.9992697834968568
IMG_20170619_160352.JPG,1,16,2017-06-19 16:03:52,2212,Family,0.9994021654129028
IMG_20170619_160359.JPG,1,16,2017-06-19 16:03:59,106,Family,0.9969326257705688
IMG_20170619_160526.JPG,1,16,2017-06-19 16:05:26,6147,Family,0.9998016953468324
IMG_20170619_175231.JPG,1,17,2017-06-19 17:52:31,461,Work,0.00271409354172647
IMG_20170619_175243.JPG,1,17,2017-06-19 17:52:43,867,Family,0.9998723268508912
IMG_20170619_175502.JPG,1,17,2017-06-19 17:55:02,307,Work,0.6265581250190735
IMG_20170619_175836.JPG,1,17,2017-06-19 17:58:36,3711,Work,0.4876590073108673
IMG_20170619_175858.JPG,1,17,2017-06-19 17:58:58,1130,Family,0.9959386587142944
IMG_20170619_182434.JPG,1,18,2017-06-19 18:24:34,464,Work,0.2678750157356262
IMG_20170619_182453.JPG,1,18,2017-06-19 18:24:53,1645,Work,0.8543868660926819
IMG_20170620_145031.JPG,2,14,2017-06-20 14:50:31,5355,Work,0.0038315532729029655
IMG_20170620_145315.JPG,2,14,2017-06-20 14:53:15,7545,Work,0.5531681776046753
IMG_20170620_172851.JPG,,,,7823,Work,0.612513542175293
IMG_20170620_172902.JPG,,,,4941,Work,0.9757382273674012
IMG_20170620_172943.JPG,,,,5035,Work,0.24900062382221225
IMG_20170620_174109.JPG,,,,466,Family,0.9999860525131226
IMG_20170620_174158.JPG,,,,8436,Family,0.9998389482498168
IMG_20170620_174240.JPG,,,,5090,Work,0.9777725338935852
IMG_20170620_174304.JPG,,,,8384,Work,0.5420673489570618
IMG_20170620_174845.JPG,2,17,2017-06-20 17:48:45,8236,Family,0.9918334484100342
IMG_20170621_155416.JPG,3,15,2017-06-21 15:54:16,4851,Work,0.07163697481155397
IMG_20170621_155423.JPG,3,15,2017-06-21 15:54:23,8182,Work,0.7233541011810303
IMG_20170621_155456.JPG,3,15,2017-06-21 15:54:56,6378,Work,0.8207557201385498
IMG_20170621_155514.JPG,3,15,2017-06-21 15:55:14,244,Family,0.9999998807907104
IMG_20170621_155528.JPG,3,15,2017-06-21 15:55:28,2125,Family,0.9999998807907104
IMG_20170621_172457.JPG,,,,8184,Work,0.0032989161554723982
IMG_20170621_172514.JPG,,,,2387,Work,0.9732127189636229
IMG_20170621_172548.JPG,,,,7843,Work,0.9235801696777344
IMG_20170621_172629.JPG,,,,6897,Family,0.994339406490326
IMG_20170621_172710.JPG,,,,3630,Work,0.2151284366846085
IMG_20170621_173355.JPG,3,17,2017-06-21 17:33:55,4933,Work,0.2089919000864029
IMG_20170622_181732.JPG,4,18,2017-06-22 18:17:32,6508,Work,0.9545773267745972
IMG_20170622_181742.JPG,4,18,2017-06-22 18:17:42,3381,Work,0.9092445373535156
IMG_20170622_181939.JPG,4,18,2017-06-22 18:19:39,7028,Family,0.999111831188202
IMG_20170622_182010.JPG,4,18,2017-06-22 18:20:10,3619,Work,0.8672360777854919
IMG_20170622_182012.JPG,4,18,2017-06-22 18:20:12,8200,Work,0.8948296904563904
IMG_20170622_183146.JPG,4,18,2017-06-22 18:31:46,1995,Family,0.9999808073043824
IMG_20170622_183209.JPG,4,18,2017-06-22 18:32:09,5760,Work,6.017691703164019e-05
IMG_20170622_183318.JPG,4,18,2017-06-22 18:33:18,6478,Work,0.9709562063217164
IMG_20170624_145349.JPG,6,14,2017-06-24 14:53:49,5639,Work,1.3614170768505574e-07
IMG_20170624_222633.JPG,6,22,2017-06-24 22:26:33,8764,Work,0.9350886940956116
IMG_20170626_140638.JPG,1,14,2017-06-26 14:06:38,7118,Work,0.32887303829193115
IMG_20170626_140654.JPG,1,14,2017-06-26 14:06:54,4565,Work,0.3097909390926361
IMG_20170626_140756.JPG,1,14,2017-06-26 14:07:56,3173,Work,0.009613128378987312
IMG_20170626_140853.JPG,1,14,2017-06-26 14:08:53,1641,Work,0.023847412317991257
IMG_20170626_140946.JPG,1,14,2017-06-26 14:09:46,7969,Work,0.27587980031967163
IMG_20170626_154413.JPG,,,,465,Work,0.2135772705078125
IMG_20170626_154453.JPG,,,,6295,Work,0.45094418525695795
IMG_20170627_121046.JPG,,,,7589,Family,0.999456822872162
IMG_20170629_112258.JPG,,,,6623,Work,2.9618615826620957e-06
IMG_20170701_090757.JPG,6,9,2017-07-01 09:07:57,1562,Work,0.03926481306552887
IMG_20170701_103016.JPG,6,10,2017-07-01 10:30:16,2740,Work,0.9823614954948424
IMG_20170701_200929.jpg,6,20,2017-07-01 20:09:29,8888,Family,0.9999980926513672
IMG_20170701_212402.JPG,6,21,2017-07-01 21:24:02,9196,Family,0.9999998807907104
IMG_20170701_212407.JPG,6,21,2017-07-01 21:24:07,7557,Family,1.0
IMG_20170702_202916.JPG,7,20,2017-07-02 20:29:16,3919,Work,0.058682925999164574
IMG_20170703_121542.JPG,,,,4541,Family,0.9999011754989624
IMG_20170705_132936.JPG,3,13,2017-07-05 13:29:36,2643,Family,0.9972525238990784
IMG_20170705_133029.JPG,3,13,2017-07-05 13:30:29,6040,Family,0.9999991655349731
IMG_20170705_133031.JPG,3,13,2017-07-05 13:30:31,4090,Family,0.9991859793663024
IMG_20170705_133034.JPG,3,13,2017-07-05 13:30:34,3488,Family,0.9995217323303224
IMG_20170705_133146.JPG,3,13,2017-07-05 13:31:46,7760,Work,0.1560087651014328
IMG_20170705_133148.JPG,3,13,2017-07-05 13:31:48,7594,Work,0.09796085953712463
IMG_20170705_142706.JPG,3,14,2017-07-05 14:27:06,2933,Work,0.8068371415138245
IMG_20170705_142719.JPG,3,14,2017-07-05 14:27:19,8385,Work,0.6047128438949585
IMG_20170706_095812.JPG,4,9,2017-07-06 09:58:12,3371,Family,0.9999995231628418
IMG_20170706_095907.JPG,4,9,2017-07-06 09:59:07,2831,Family,1.0
IMG_20170706_102800.JPG,4,10,2017-07-06 10:28:00,3623,Work,0.8231183886528015
IMG_20170706_102809.JPG,4,10,2017-07-06 10:28:09,3791,Work,0.3937573432922363
IMG_20170706_102828.JPG,4,10,2017-07-06 10:28:28,6296,Work,0.8169099688529968
IMG_20170706_104549.JPG,4,10,2017-07-06 10:45:49,2061,Family,0.9997839331626892
IMG_20170706_105951.JPG,4,10,2017-07-06 10:59:51,3777,Family,0.9991377592086792
IMG_20170706_110726.JPG,4,11,2017-07-06 11:07:26,7595,Work,0.6446967720985413
IMG_20170706_110729.JPG,4,11,2017-07-06 11:07:29,5181,Work,0.03144080936908722
IMG_20170706_110743.JPG,4,11,2017-07-06 11:07:43,308,Work,0.0760454535484314
IMG_20170706_121710.JPG,4,12,2017-07-06 12:17:10,6710,Family,0.9996238946914672
IMG_20170706_121716.JPG,4,12,2017-07-06 12:17:16,8657,Family,0.9999871253967284
IMG_20170706_121734.JPG,4,12,2017-07-06 12:17:34,3551,Family,0.9999518394470216
IMG_20170706_121828.JPG,4,12,2017-07-06 12:18:28,468,Family,0.9999998807907104
IMG_20170706_121912.JPG,4,12,2017-07-06 12:19:12,8719,Family,1.0
IMG_20170706_222804.JPG,,,,4270,Work,0.21725867688655853
IMG_20170710_142155.JPG,1,14,2017-07-10 14:21:55,9041,Work,0.3805640637874603
IMG_20170710_142209.JPG,1,14,2017-07-10 14:22:09,1850,Work,0.7653648257255554
IMG_20170711_154630.JPG,,,,5609,Family,1.0
IMG_20170711_154645.JPG,,,,3916,Work,0.9771233797073364
IMG_20170712_191027.JPG,,,,8491,Family,0.9999995231628418
IMG_20170712_191047.JPG,,,,4070,Family,0.9999997615814208
IMG_20170712_193027.jpg,3,19,2017-07-12 19:30:27,9145,Work,0.3154764473438263
IMG_20170712_193229.JPG,,,,5653,Work,0.9310844540596008
IMG_20170712_201308.JPG,,,,2832,Work,0.9861040711402892
IMG_20170715_100239.JPG,,,,2293,Work,0.4093412756919861
IMG_20170715_100247.JPG,,,,5467,Family,0.9994367957115172
IMG_20170715_100334.JPG,,,,6125,Work,0.008317713625729084
IMG_20170715_100339.JPG,,,,7317,Work,0.07621361315250398
IMG_20170715_100344.JPG,,,,7395,Work,0.14857831597328186
